ros_time_s,Imu_Error_yaw
1757190568.316642761,0.156032
1757190568.418146372,0.153938
1757190568.517317295,0.158301
1757190568.616476774,0.159349
1757190568.716101885,0.161443
1757190568.815876722,0.163712
1757190568.915925503,0.163712
1757190569.015800476,0.164759
1757190569.115420818,0.165806
1757190569.215875626,0.163712
1757190569.316519022,0.164759
1757190569.414818048,0.163712
1757190569.515589952,0.161443
1757190569.615642548,0.160396
1757190569.714545965,0.158301
1757190569.814597607,0.156032
1757190569.915318489,0.151669
1757190570.015639782,0.140848
1757190570.115600109,0.132122
1757190570.215207577,0.124442
1757190570.318321466,0.117810
1757190570.414982319,0.109083
1757190570.514323473,0.102625
1757190570.615269899,0.094946
1757190570.713815212,0.087266
1757190570.815035105,0.082903
1757190570.915801287,0.072082
1757190571.015134811,0.063356
1757190571.115763664,0.055676
1757190571.215497971,0.049218
1757190571.314557791,0.039270
1757190571.415826797,0.028449
1757190571.513529778,0.021817
1757190571.613374949,0.014312
1757190571.715429306,0.006632
1757190571.817933798,-0.001047
1757190571.915778160,-0.009774
1757190572.015521526,-0.017453
1757190572.114885092,-0.024958
1757190572.215196133,-0.032638
1757190572.314240694,-0.043633
1757190572.414552689,-0.052360
1757190572.514871359,-0.058818
1757190572.615802526,-0.067544
1757190572.714461088,-0.076271
1757190572.815124512,-0.082903
1757190572.915311813,-0.087266
1757190573.014487267,-0.089361
1757190573.116062880,-0.091630
1757190573.215596199,-0.092677
1757190573.316567659,-0.092677
1757190573.413300753,-0.093724
1757190573.513326168,-0.094771
1757190573.615018606,-0.093724
1757190573.713289976,-0.092677
1757190573.815094471,-0.090408
1757190573.915480614,-0.089361
1757190574.014799118,-0.084997
1757190574.116244793,-0.081681
1757190574.213440418,-0.078540
1757190574.315950155,-0.072955
1757190574.415476561,-0.065450
1757190574.513814211,-0.055501
1757190574.613811970,-0.043633
1757190574.713289738,-0.031590
1757190574.813295126,-0.019548
1757190574.913818121,-0.007505
1757190575.013586521,0.002269
1757190575.115625143,0.013090
