ros_time_s,Lecturas_Validas
1757191797.060524702,14.000000
1757191797.157857895,14.000000
1757191797.257915735,14.000000
1757191797.360013008,14.000000
1757191797.458885193,13.000000
1757191797.559197426,14.000000
1757191797.658257723,14.000000
1757191797.758327961,14.000000
1757191797.860203743,13.000000
1757191797.959943056,15.000000
1757191798.060164928,14.000000
1757191798.159376860,13.000000
1757191798.261009932,12.000000
1757191798.359609604,14.000000
1757191798.460198641,14.000000
1757191798.563043118,15.000000
1757191798.662551880,14.000000
1757191798.759548187,14.000000
1757191798.863400221,15.000000
1757191798.959943056,12.000000
1757191799.059740782,14.000000
1757191799.159301996,15.000000
1757191799.258678198,14.000000
1757191799.359862566,13.000000
1757191799.459423304,13.000000
1757191799.559352636,15.000000
1757191799.659631014,14.000000
1757191799.759852171,15.000000
1757191799.859656096,14.000000
1757191799.959451199,15.000000
1757191800.060301065,15.000000
1757191800.158380747,15.000000
1757191800.260973454,16.000000
1757191800.358487129,15.000000
1757191800.459383726,15.000000
1757191800.560039997,15.000000
1757191800.659491539,13.000000
1757191800.760389090,14.000000
1757191800.859597683,15.000000
1757191800.958563089,13.000000
1757191801.059508562,15.000000
1757191801.159949064,15.000000
1757191801.258932829,14.000000
1757191801.358271599,14.000000
1757191801.459584475,13.000000
1757191801.559602976,14.000000
1757191801.660818100,12.000000
1757191801.761322975,12.000000
1757191801.860411406,13.000000
1757191801.959669352,12.000000
1757191802.060649633,10.000000
1757191802.161550522,12.000000
1757191802.260650396,13.000000
1757191802.361304998,14.000000
1757191802.461071730,12.000000
1757191802.560496569,13.000000
1757191802.662069321,13.000000
1757191802.758899927,12.000000
1757191802.860101938,11.000000
1757191802.959607601,10.000000
1757191803.060006142,11.000000
1757191803.159824133,12.000000
1757191803.259698153,11.000000
1757191803.359567642,11.000000
1757191803.459821939,13.000000
1757191803.559997559,12.000000
1757191803.660079002,11.000000
1757191803.759583950,14.000000
1757191803.859015226,13.000000
1757191803.961099625,14.000000
1757191804.059534788,10.000000
1757191804.160670280,15.000000
1757191804.261161327,13.000000
1757191804.361238956,14.000000
1757191804.461935759,13.000000
1757191804.558331251,14.000000
1757191804.658590794,13.000000
1757191804.759676218,13.000000
1757191804.859664440,14.000000
1757191804.960159540,12.000000
1757191805.059607029,14.000000
1757191805.159729242,14.000000
1757191805.259371758,14.000000
1757191805.358805418,10.000000
1757191805.457781076,13.000000
1757191805.559763670,15.000000
1757191805.659600019,10.000000
1757191805.759949684,14.000000
1757191805.861537218,14.000000
1757191805.960301876,12.000000
1757191806.060492277,14.000000
1757191806.159425497,13.000000
1757191806.258595228,14.000000
1757191806.359748363,14.000000
1757191806.461586237,13.000000
1757191806.560117006,14.000000
1757191806.659415960,14.000000
1757191806.759531021,13.000000
1757191806.858250141,14.000000
1757191806.961763620,13.000000
1757191807.061355829,14.000000
1757191807.158543348,13.000000
1757191807.266501665,13.000000
1757191807.359603405,15.000000
1757191807.460808039,13.000000
1757191807.560415268,13.000000
1757191807.659253836,15.000000
1757191807.761947155,15.000000
1757191807.860651493,13.000000
1757191807.963868856,14.000000
1757191808.064351559,13.000000
1757191808.162472725,13.000000
1757191808.262392759,13.000000
1757191808.360972643,13.000000
1757191808.461917877,14.000000
1757191808.561258554,14.000000
1757191808.663696051,14.000000
1757191808.762465239,13.000000
1757191808.860782146,13.000000
1757191808.964678764,14.000000
1757191809.060972214,14.000000
1757191809.162744522,13.000000
1757191809.262250423,15.000000
1757191809.361650467,13.000000
1757191809.462197065,13.000000
1757191809.565129757,13.000000
1757191809.664245367,14.000000
1757191809.765496016,12.000000
1757191809.863693476,13.000000
1757191809.965373755,11.000000
1757191810.062401772,12.000000
1757191810.165568829,13.000000
1757191810.262387276,13.000000
1757191810.364565134,12.000000
1757191810.464076042,9.000000
1757191810.562517643,11.000000
1757191810.658926249,12.000000
1757191810.765862226,12.000000
1757191810.864465952,9.000000
1757191810.963019371,13.000000
1757191811.063290834,9.000000
1757191811.165470839,11.000000
1757191811.264135122,11.000000
1757191811.363978863,10.000000
1757191811.464083433,12.000000
1757191811.563661575,12.000000
1757191811.662602186,12.000000
1757191811.762966633,12.000000
1757191811.863009214,13.000000
1757191811.962758064,10.000000
