ros_time_s,omega_2
1757191749.987625360,1.972000
1757191750.039839506,1.999000
1757191750.088380814,2.111000
1757191750.141852856,1.971000
1757191750.190093994,1.923000
1757191750.241736889,1.999000
1757191750.288858652,1.892000
1757191750.342316628,1.955000
1757191750.389480591,1.953000
1757191750.441739082,1.964000
1757191750.492745876,1.963000
1757191750.540421009,1.935000
1757191750.593255281,1.947000
1757191750.640012503,1.992000
1757191750.690749407,1.969000
1757191750.742024899,1.932000
1757191750.793081760,1.947000
1757191750.841077566,2.025000
1757191750.888400793,1.905000
1757191750.940698862,1.974000
1757191750.993564606,2.032000
1757191751.040980339,1.970000
1757191751.090136766,1.991000
1757191751.141358614,1.912000
1757191751.188580275,2.007000
1757191751.241747856,1.913000
1757191751.292595863,1.860000
1757191751.341765642,1.933000
1757191751.393704653,1.918000
1757191751.443453074,1.922000
1757191751.492545605,1.921000
1757191751.541777134,2.003000
1757191751.593687296,1.971000
1757191751.642825127,1.957000
1757191751.694153547,2.006000
1757191751.742323399,1.918000
1757191751.790678740,1.950000
1757191751.842974424,2.037000
1757191751.889938354,1.935000
1757191751.943518162,1.950000
1757191751.992924452,1.910000
1757191752.043955564,1.891000
1757191752.092572927,2.003000
1757191752.144047260,1.921000
1757191752.191532612,1.996000
1757191752.243246317,1.876000
1757191752.294848919,1.999000
1757191752.343484402,1.952000
1757191752.395101547,1.895000
1757191752.443618059,1.921000
1757191752.494863033,1.948000
1757191752.543130398,1.893000
1757191752.592842340,1.933000
1757191752.643827915,1.947000
1757191752.692317963,1.997000
1757191752.743503571,1.912000
1757191752.794594765,2.108000
1757191752.844489574,1.994000
1757191752.893087149,1.940000
1757191752.942729235,1.996000
1757191752.995016813,1.908000
1757191753.043532133,2.042000
1757191753.091436863,1.982000
1757191753.144659042,2.096000
1757191753.191351414,2.031000
1757191753.243274212,1.931000
1757191753.293865204,2.009000
1757191753.344116211,1.886000
1757191753.395717859,1.948000
1757191753.442855358,1.904000
1757191753.493709087,1.983000
1757191753.543903351,1.969000
1757191753.595307827,1.959000
1757191753.645495415,1.949000
1757191753.694033384,1.961000
1757191753.745875120,1.998000
