ros_time_s,Error_Distancia
1757275241.255093336,0.003924
1757275241.354154587,0.004523
1757275241.454324722,0.004297
1757275241.552376986,0.003092
1757275241.663616657,-0.004265
1757275241.745350838,0.024006
1757275241.845361471,0.020029
1757275241.952494621,-0.003653
1757275242.053871632,0.000753
1757275242.153582096,-0.002819
1757275242.252854109,-0.004757
1757275242.352705717,-0.002621
1757275242.451348305,-0.005214
1757275242.555346727,0.000620
1757275242.656780720,0.000117
1757275242.756148815,-0.000686
1757275242.854651690,0.000682
1757275242.953725815,-0.002594
1757275243.046273232,0.017936
1757275243.156211615,0.000690
1757275243.254430294,-0.002523
1757275243.349657297,0.006392
1757275243.453438997,0.003897
1757275243.550168276,0.005891
1757275243.654354572,-0.005762
1757275243.747951031,-0.008802
1757275243.846965075,0.013938
1757275243.949473381,-0.010284
1757275244.053644180,-0.003173
1757275244.154444218,-0.003529
1757275244.250017643,-0.009623
1757275244.354387760,-0.003659
1757275244.454028130,-0.003786
1757275244.554636717,-0.003109
1757275244.652839184,-0.003305
1757275244.749410868,-0.008326
1757275244.845377684,-0.012455
1757275244.953161240,-0.005307
1757275245.049339056,-0.007960
1757275245.150821447,-0.007006
1757275245.254397631,-0.001616
1757275245.353080034,-0.004360
1757275245.449287415,-0.007022
1757275245.557203531,-0.000514
1757275245.654048204,-0.001173
1757275245.754827023,-0.005021
1757275245.853436232,-0.003056
1757275245.964718103,-0.008649
1757275246.052740574,-0.002164
1757275246.144810915,-0.006109
1757275246.251084328,-0.005695
1757275246.352583170,-0.005356
1757275246.454525709,0.001266
1757275246.547484636,-0.002807
1757275246.652971745,-0.002431
1757275246.754137754,-0.002269
1757275246.852178335,0.003004
1757275246.955309391,-0.001056
1757275247.046591282,-0.013822
1757275247.151843071,-0.004368
1757275247.246655464,-0.018120
1757275247.348046780,0.011590
1757275247.447356462,0.011982
1757275247.553467035,0.002564
1757275247.648922205,0.006277
1757275247.753519058,-0.002111
1757275247.857280493,-0.000126
1757275247.949912548,0.009242
1757275248.052269459,0.003915
1757275248.154047012,0.003312
1757275248.253871679,0.002667
1757275248.349097013,0.008950
1757275248.453239441,0.003843
1757275248.552508354,-0.005107
1757275248.648076534,0.012205
1757275248.749582291,0.006348
1757275248.849493980,0.007674
1757275248.949527979,0.007759
1757275249.045629978,0.062986
1757275249.150244236,0.006199
1757275249.250458717,0.005134
1757275249.348227739,0.012311
1757275249.450325727,0.005292
1757275249.547796726,0.007463
1757275249.648569584,0.007623
1757275249.750162363,0.007569
1757275249.854751348,0.004760
1757275249.949653387,0.007609
1757275250.048849344,0.007361
1757275250.150707722,0.006151
1757275250.251714706,0.006070
1757275250.349624395,0.004746
1757275250.449866772,0.007129
1757275250.551051617,0.006861
1757275250.648774385,0.008647
1757275250.751422405,0.005142
1757275250.853637695,0.004591
1757275250.949695587,0.005282
1757275251.053384781,0.004153
1757275251.154124737,0.004316
1757275251.254423618,0.004501
1757275251.353410244,0.003769
1757275251.454618454,0.004006
1757275251.551555872,0.005116
1757275251.653439760,0.000702
1757275251.759756804,0.001363
1757275251.849227190,0.000541
1757275251.958881378,0.000379
1757275252.052802563,0.000724
1757275252.153303385,0.000637
1757275252.250547886,0.007148
1757275252.353082180,0.001944
1757275252.453947544,0.002256
1757275252.555347919,0.003585
