ros_time_s,Lidar_Left
1757275191.121734381,0.508913
1757275191.219853640,0.508428
1757275191.320779800,0.507320
1757275191.421128035,0.509365
1757275191.521180868,0.506150
1757275191.622883320,0.511462
1757275191.719965696,0.509385
1757275191.820287466,0.509614
1757275191.922021627,0.510365
1757275192.021323681,0.505883
1757275192.119245052,0.511835
1757275192.221349478,0.514481
1757275192.321168900,0.516067
1757275192.420787573,0.514119
1757275192.520330667,0.514038
1757275192.620421648,0.514221
1757275192.722139120,0.514249
1757275192.820714951,0.508449
1757275192.923188448,0.513185
1757275193.021299362,0.513401
1757275193.121523380,0.510017
1757275193.222870588,0.513404
1757275193.321868181,0.516467
1757275193.424137115,0.511229
1757275193.523925781,0.506613
1757275193.623190641,0.511963
1757275193.721441031,0.510659
1757275193.823925734,0.510715
1757275193.923010111,0.508958
1757275194.023324490,0.507313
1757275194.124229670,0.509761
1757275194.220643520,0.509902
1757275194.323085785,0.508905
1757275194.423132658,0.506685
1757275194.521275282,0.508039
1757275194.624675989,0.507231
1757275194.720750809,0.502825
1757275194.822663069,0.506597
1757275194.921008348,0.506987
1757275195.023531914,0.507207
1757275195.121078253,0.506927
1757275195.224091291,0.506956
1757275195.324141026,0.503667
1757275195.421865940,0.508737
1757275195.521669388,0.505935
1757275195.623050928,0.506164
1757275195.721177816,0.505287
1757275195.821992636,0.505496
1757275195.921883106,0.505811
1757275196.023735285,0.504961
1757275196.123500347,0.506816
1757275196.222031355,0.508933
1757275196.322440863,0.506448
1757275196.423064947,0.476494
1757275196.525057077,0.503437
1757275196.625137329,0.503235
1757275196.725725174,0.502097
1757275196.825085402,0.503083
1757275196.922148943,0.501445
1757275197.024444342,0.503179
1757275197.122976303,0.500625
1757275197.222429514,0.503136
1757275197.323706388,0.502479
1757275197.423948288,0.501032
1757275197.524932384,0.497381
1757275197.624667168,0.499168
1757275197.726388693,0.497059
1757275197.822017431,0.494744
1757275197.923509836,0.491749
1757275198.024160624,0.494942
1757275198.124832869,0.494559
1757275198.224730730,0.493225
1757275198.322670937,0.488910
1757275198.424157143,0.489246
1757275198.521118641,0.488672
1757275198.625802040,0.487662
1757275198.722923517,0.487910
1757275198.822569847,0.487626
1757275198.926522017,0.487859
1757275199.025093317,0.486517
1757275199.126007318,0.488959
1757275199.226510048,0.489712
1757275199.322765350,0.489508
1757275199.424951077,0.489986
1757275199.524114847,0.489816
1757275199.623970270,0.490967
1757275199.723811388,0.491054
1757275199.822822809,0.488482
1757275199.924881697,0.488209
1757275200.023145914,0.485675
1757275200.124744654,0.494031
1757275200.221496344,0.486985
1757275200.325864792,0.487169
1757275200.425474882,0.496303
1757275200.523760557,0.497389
1757275200.621380091,0.501798
1757275200.725015402,0.494253
1757275200.825949907,0.496666
1757275200.926040649,0.496735
1757275201.024479151,0.496628
1757275201.122020245,0.496311
1757275201.223272085,0.498774
1757275201.324391603,0.495370
1757275201.427076340,0.495390
1757275201.525254250,0.497725
1757275201.626680613,0.500281
1757275201.723517656,0.500266
1757275201.824332714,0.498053
1757275201.927296162,0.498574
1757275202.026414871,0.499501
1757275202.126776218,0.499855
1757275202.225576162,0.500491
1757275202.326555729,0.500183
1757275202.426826954,0.497969
1757275202.526815176,0.503739
1757275202.624644756,0.495241
1757275202.723889589,0.497825
1757275202.825957298,0.498575
1757275202.926969051,0.497588
1757275203.024650097,0.500224
