ros_time_s,Lidar_Left
1757276475.435689926,1.001902
1757276475.534110308,1.048945
1757276475.635141850,1.019390
1757276475.733780146,1.001263
1757276475.833674431,1.014003
1757276475.933288097,1.014107
1757276476.032981396,1.038578
1757276476.133566380,1.017221
1757276476.232460737,0.961889
1757276476.333802462,1.016233
1757276476.431713820,1.002326
1757276476.533295631,1.044475
1757276476.633130550,0.976962
1757276476.733729124,1.027273
1757276476.833939314,1.028254
1757276476.934068680,1.016105
1757276477.033966064,0.982559
1757276477.134543180,1.004055
1757276477.233166218,1.056946
1757276477.333580971,0.983542
1757276477.434340715,0.985941
1757276477.534541607,1.036894
1757276477.633702517,1.031135
1757276477.733925104,0.982441
1757276477.833709240,1.032495
1757276477.933648348,1.019368
1757276478.035413265,0.981184
1757276478.134629726,1.034195
1757276478.234019518,1.036885
1757276478.334048748,0.987011
1757276478.433737755,1.003266
1757276478.533663034,1.032543
1757276478.634013414,0.979874
1757276478.733860970,1.001106
1757276478.833653688,1.017034
1757276478.933988810,1.005971
1757276479.033928156,1.000379
1757276479.133951902,0.994686
1757276479.233168364,1.025933
1757276479.333205938,1.007935
1757276479.434051752,1.003130
1757276479.533667564,1.002639
1757276479.630886793,1.016902
1757276479.733709097,0.998968
1757276479.833500385,1.047835
1757276479.934983253,1.004261
1757276480.034378290,1.007967
1757276480.132971764,1.032121
1757276480.232757330,1.015007
1757276480.334750175,1.026662
1757276480.434947491,0.993100
1757276480.528032541,1.003294
1757276480.634871006,1.028231
1757276480.733857632,1.023540
1757276480.833775759,1.018685
1757276480.933519125,1.070414
1757276481.031158686,1.017033
1757276481.133352757,1.000350
1757276481.232338190,1.023572
1757276481.333701134,1.012372
1757276481.428094149,1.028635
1757276481.533842325,0.985522
1757276481.633103848,1.014173
1757276481.732629299,1.015386
1757276481.833745003,1.044056
1757276481.934167862,0.972498
1757276482.033553362,1.003553
1757276482.133355379,1.009721
1757276482.232831717,0.970200
1757276482.333674669,1.021629
1757276482.434885263,1.012414
1757276482.530200005,1.003558
1757276482.634014368,1.006807
1757276482.735198498,1.010362
1757276482.834856987,1.009561
1757276482.934693098,1.004753
1757276483.032753229,1.050406
1757276483.133670092,0.993716
1757276483.232456207,0.998847
1757276483.332836866,1.006413
1757276483.433684111,1.022057
1757276483.533691645,0.969523
1757276483.634987116,0.961148
1757276483.735029221,0.984846
1757276483.833409786,0.999273
1757276483.932128191,1.026528
1757276484.032960176,0.996688
1757276484.132738352,1.017230
1757276484.232735395,1.018614
1757276484.333162069,1.004148
1757276484.434453487,1.010097
1757276484.534153461,0.989741
1757276484.633156776,0.986586
1757276484.733368397,1.000530
1757276484.832505941,0.996798
1757276484.934909105,0.987331
1757276485.033647776,0.985055
1757276485.132940292,1.009153
1757276485.233461618,0.945394
1757276485.331629515,0.945679
1757276485.433547974,0.950401
1757276485.533135891,0.972229
1757276485.630429268,0.946540
1757276485.733345270,0.952349
1757276485.832509518,0.948281
1757276485.934312820,1.009411
1757276486.034874678,0.999758
1757276486.130033255,0.952136
1757276486.232474566,0.974138
1757276486.332684517,0.994651
1757276486.432460785,1.001490
1757276486.532434940,1.033998
1757276486.634838343,0.967055
1757276486.731051207,0.969630
1757276486.833924532,0.998608
1757276486.933588982,0.989779
1757276487.034676075,1.024974
1757276487.130679369,0.963390
1757276487.232934952,1.003585
1757276487.332758665,0.929240
1757276487.431582451,0.967335
1757276487.535038233,1.003348
1757276487.631913662,0.981314
1757276487.728439569,0.925288
1757276487.834920883,0.988410
1757276487.930461645,0.988921
1757276488.031494141,1.007607
1757276488.131328821,0.990647
1757276488.234529734,0.916475
1757276488.333718300,1.017829
1757276488.431927443,0.959939
1757276488.530380726,0.944115
1757276488.633661509,0.952343
1757276488.729894400,1.013650
1757276488.832662821,0.970880
1757276488.932955503,0.953852
1757276489.032376051,0.961064
1757276489.132869482,0.993053
1757276489.233723879,0.940820
1757276489.330552340,1.013651
1757276489.431505919,0.993999
1757276489.531456947,0.958140
1757276489.631367207,0.961756
1757276489.731402397,0.957887
1757276489.831580639,1.012707
1757276489.930770636,0.963503
1757276490.030165195,0.900235
1757276490.129828215,1.021014
1757276490.233553410,0.955924
1757276490.330290794,0.906682
1757276490.434240103,0.966029
1757276490.529299021,0.998904
1757276490.629359961,0.982597
1757276490.731166124,0.989883
1757276490.830653429,0.969991
1757276490.930126667,0.984143
1757276491.031806707,0.961530
1757276491.130023241,0.991463
1757276491.230121613,0.977735
1757276491.330532312,1.000928
1757276491.430772543,1.005375
1757276491.527963638,0.937006
1757276491.629919291,0.921541
1757276491.728754759,1.009428
1757276491.829265594,0.979637
1757276491.929240227,0.936104
1757276492.030699730,0.955754
1757276492.128377914,0.969948
1757276492.229659081,0.971038
1757276492.329928398,1.022920
1757276492.429440737,0.984795
