ros_time_s,Vel_Des
1755900961.475290060,"0.90,2.73"
1755900961.576120138,"0.90,2.73"
1755900961.676759005,"0.90,2.73"
1755900961.775614977,"0.90,2.73"
1755900961.875940800,"0.90,2.73"
1755900961.970444441,"0.90,2.73"
1755900962.077014446,"0.90,2.73"
1755900962.176428556,"0.90,2.73"
1755900962.279099464,"0.90,2.73"
1755900962.378968716,"0.90,2.73"
1755900962.475717306,"0.90,2.73"
1755900962.575740337,"0.90,2.73"
1755900962.676370382,"0.90,2.73"
1755900962.778404951,"0.90,2.73"
1755900962.875755548,"0.90,2.73"
1755900962.976624012,"0.90,2.73"
1755900963.076631069,"0.90,2.73"
1755900963.176071882,"0.90,2.73"
1755900963.277070999,"0.90,2.73"
1755900963.375645399,"0.90,2.73"
1755900963.476930618,"0.90,2.73"
1755900963.576089144,"0.90,2.73"
1755900963.675300360,"0.90,2.73"
1755900963.774785519,"0.90,2.73"
1755900963.875367403,"0.90,2.73"
1755900963.977573156,"0.90,2.73"
1755900964.078462839,"0.90,2.73"
1755900964.175591230,"0.90,2.73"
1755900964.276421547,"0.90,2.73"
1755900964.377480984,"0.90,2.73"
1755900964.477899790,"0.90,2.73"
1755900964.576348305,"0.90,2.73"
1755900964.676492214,"0.90,2.73"
1755900964.776379585,"0.90,2.73"
1755900964.877007961,"0.90,2.73"
1755900964.976555109,"0.90,2.73"
1755900965.075511217,"0.90,2.73"
1755900965.176810980,"0.90,2.73"
1755900965.276426792,"0.90,2.73"
1755900965.374662876,"0.90,2.73"
1755900965.474587440,"0.90,2.73"
1755900965.576575756,"0.90,2.73"
1755900965.685714006,"0.90,2.73"
1755900965.787075043,"0.90,2.73"
1755900965.869647980,"0.90,2.73"
1755900965.975763798,"0.90,2.73"
1755900966.073676348,"0.90,2.73"
1755900966.176728725,"0.90,2.73"
1755900966.277247429,"0.90,2.73"
1755900966.375635386,"0.90,2.73"
1755900966.496407509,"0.90,2.73"
1755900966.587431192,"0.90,2.73"
1755900966.677730083,"0.90,2.73"
1755900966.775700331,"0.90,2.73"
1755900966.877795935,"0.90,2.73"
1755900966.976101160,"0.90,2.73"
1755900967.078018188,"0.90,2.73"
1755900967.175616264,"0.90,2.73"
1755900967.277889490,"0.90,2.73"
1755900967.376872301,"0.90,2.73"
1755900967.476685286,"0.90,2.73"
1755900967.576871634,"0.90,2.73"
1755900967.676046610,"0.90,2.73"
1755900967.777096272,"0.90,2.73"
1755900967.876868963,"0.90,2.73"
1755900967.975752115,"0.90,2.73"
1755900968.077765703,"0.90,2.73"
1755900968.177144527,"0.90,2.73"
1755900968.275153399,"0.90,2.73"
1755900968.377240658,"0.90,2.73"
1755900968.477399588,"0.90,2.73"
1755900968.578083038,"0.90,2.73"
1755900968.674874544,"0.90,2.73"
1755900968.777814388,"0.90,2.73"
1755900968.876851082,"0.90,2.73"
1755900968.975371122,"0.90,2.73"
1755900969.078159332,"0.90,2.73"
