ros_time_s,Lidar_Left
1755900913.647993803,0.966669
1755900913.747876167,0.960140
1755900913.847369909,0.988126
1755900913.946851730,1.007274
1755900914.048746586,0.956343
1755900914.146946192,0.971324
1755900914.248048067,0.975509
1755900914.347622156,0.960391
1755900914.448550940,0.950738
1755900914.549150944,0.977183
1755900914.646833658,0.985481
1755900914.747809887,0.987909
1755900914.845219851,0.966135
1755900914.948380947,0.984751
1755900915.049005508,0.979469
1755900915.149033546,0.973023
1755900915.248908758,1.002110
1755900915.348732948,1.000366
1755900915.445217848,1.002194
1755900915.548103094,1.000009
1755900915.647046566,0.985143
1755900915.747369766,1.005659
1755900915.848940611,0.983863
1755900915.949316263,0.977505
1755900916.049132586,0.987443
1755900916.147595167,0.998880
1755900916.247884750,1.008793
1755900916.347963810,0.986329
1755900916.448705673,0.995701
1755900916.548096657,1.005420
1755900916.648904562,0.988607
1755900916.745715618,1.017616
1755900916.848813534,0.991077
1755900916.948121309,1.008852
1755900917.047920465,0.978212
1755900917.146778345,1.016881
1755900917.246731520,1.004222
1755900917.347829103,1.012844
1755900917.447092295,0.990105
1755900917.549265862,1.023199
1755900917.646424532,0.993702
1755900917.748343706,1.004830
1755900917.849957466,1.012479
1755900917.947757721,1.028115
1755900918.047675848,1.004996
1755900918.147110701,1.021037
1755900918.247261524,1.025582
1755900918.349310398,1.024967
1755900918.447217464,0.997694
1755900918.548963070,1.004360
1755900918.646855593,1.015774
1755900918.747798443,1.046418
1755900918.846918106,1.018803
1755900918.942987204,1.035405
1755900919.047418833,1.038923
1755900919.146691799,1.024810
1755900919.247396469,1.026515
1755900919.347623110,1.042958
1755900919.449463367,1.047395
1755900919.544689655,1.044738
1755900919.647479057,1.043235
1755900919.747848272,1.020816
1755900919.849392176,1.021094
1755900919.949038506,1.030455
1755900920.047891855,1.027652
1755900920.146751165,1.036118
1755900920.248060465,1.036008
1755900920.348577976,1.047719
1755900920.446879148,1.029435
1755900920.547824144,1.030820
1755900920.648292780,1.034083
1755900920.746904850,1.036706
1755900920.843659163,1.032298
1755900920.948345423,1.036103
1755900921.046974421,1.041806
1755900921.148148537,1.041517
1755900921.249494553,1.042518
1755900921.346785307,1.045661
1755900921.449366093,1.066782
1755900921.549137115,1.067842
1755900921.648465633,1.053685
1755900921.746934891,1.051373
