ros_time_s,Lecturas_Validas
1758473374.346461535,2.000000
1758473374.447508335,1.000000
1758473374.548062325,1.000000
1758473374.648410320,2.000000
1758473374.748696327,1.000000
1758473374.847800255,2.000000
1758473374.944302797,1.000000
1758473375.048125982,1.000000
1758473375.150156021,2.000000
1758473375.246520519,1.000000
1758473375.347221136,2.000000
1758473375.447140694,3.000000
1758473375.549270868,1.000000
1758473375.646441936,1.000000
1758473375.747142553,1.000000
1758473375.846918344,2.000000
1758473375.948179722,2.000000
1758473376.047977686,2.000000
1758473376.146523476,2.000000
1758473376.247558832,2.000000
1758473376.347487211,2.000000
1758473376.446372747,2.000000
1758473376.549351454,2.000000
1758473376.646392584,3.000000
1758473376.750241280,2.000000
1758473376.847715855,2.000000
1758473376.946898222,2.000000
1758473377.048553467,2.000000
1758473377.148324251,2.000000
1758473377.249825478,2.000000
1758473377.346969128,2.000000
1758473377.445491791,2.000000
1758473377.647612810,2.000000
1758473377.849603891,3.000000
1758473377.947546959,2.000000
1758473378.148020506,2.000000
1758473378.348606825,1.000000
1758473378.448963165,2.000000
1758473378.748129129,1.000000
1758473379.049559355,1.000000
1758473379.148798227,1.000000
1758473379.451722383,1.000000
1758473379.549995661,2.000000
1758473379.649054289,4.000000
1758473379.748041153,5.000000
1758473379.849101067,3.000000
1758473379.949892759,1.000000
1758473380.049905062,3.000000
1758473380.149634600,1.000000
1758473380.250445843,2.000000
1758473380.351206541,2.000000
1758473380.449579716,1.000000
1758473380.550356388,3.000000
1758473380.648419142,1.000000
1758473380.748523951,1.000000
1758473380.849626541,1.000000
1758473381.051658869,1.000000
1758473381.149259090,2.000000
1758473381.249485493,1.000000
1758473381.450408936,1.000000
1758473381.549370050,3.000000
1758473381.651708126,1.000000
1758473381.747638226,2.000000
1758473381.844897270,1.000000
1758473381.951380014,2.000000
1758473382.049104452,1.000000
1758473382.150046110,3.000000
1758473382.249414206,3.000000
1758473382.350775957,4.000000
1758473382.449712753,3.000000
1758473382.549000740,3.000000
1758473382.650615692,3.000000
1758473382.848778248,2.000000
1758473382.951379299,1.000000
1758473383.049495459,4.000000
1758473383.151752710,2.000000
1758473383.247704029,2.000000
1758473383.348818541,3.000000
1758473383.451283455,2.000000
1758473383.549246311,3.000000
1758473383.648756504,3.000000
1758473383.748283625,4.000000
1758473383.848612785,5.000000
1758473383.951348066,4.000000
1758473384.050601721,3.000000
1758473384.151138544,2.000000
1758473384.250921488,3.000000
1758473384.351983309,3.000000
1758473384.451428175,3.000000
1758473384.545631409,4.000000
1758473384.649294615,2.000000
1758473384.747100830,3.000000
1758473384.851748705,1.000000
1758473384.950285912,3.000000
1758473385.051604509,1.000000
1758473385.148742914,2.000000
1758473385.248657703,4.000000
1758473385.348620176,4.000000
1758473385.450573683,2.000000
1758473385.545097589,2.000000
1758473385.651404619,4.000000
1758473385.749198437,2.000000
1758473385.850775719,3.000000
1758473385.950604439,4.000000
1758473386.047363997,6.000000
1758473386.149170160,4.000000
1758473386.250365019,8.000000
1758473386.350244284,6.000000
1758473386.449267149,5.000000
1758473386.549255610,3.000000
1758473386.649508715,6.000000
1758473386.749142170,5.000000
1758473386.849133015,5.000000
1758473386.948568583,5.000000
1758473387.046161175,8.000000
1758473387.150599718,3.000000
1758473387.247572422,5.000000
1758473387.348637342,4.000000
1758473387.449492931,7.000000
1758473387.550399065,5.000000
1758473387.650767326,4.000000
1758473387.749745131,5.000000
1758473387.844291210,5.000000
1758473387.950595856,7.000000
1758473388.051324368,6.000000
1758473388.151243448,6.000000
1758473388.248485088,4.000000
1758473388.349953175,5.000000
1758473388.450062990,5.000000
1758473388.550588846,5.000000
1758473388.647516966,5.000000
1758473388.751518011,5.000000
1758473388.848151445,5.000000
1758473388.948013544,5.000000
1758473389.048203945,8.000000
1758473389.148684263,5.000000
1758473389.248881340,4.000000
1758473389.350510597,5.000000
1758473389.443852186,7.000000
1758473389.549118042,6.000000
1758473389.649276972,4.000000
1758473389.751041651,6.000000
1758473389.851038694,7.000000
1758473389.948215008,7.000000
1758473390.049142361,7.000000
1758473390.150763750,5.000000
1758473390.249228001,5.000000
1758473390.349945784,6.000000
1758473390.451010466,6.000000
1758473390.550116539,5.000000
1758473390.648944616,5.000000
1758473390.749354124,5.000000
1758473390.850221157,6.000000
1758473390.951709032,4.000000
1758473391.048515320,5.000000
1758473391.148673058,4.000000
1758473391.250648975,4.000000
1758473391.349411249,4.000000
1758473391.449363708,6.000000
1758473391.549417019,5.000000
1758473391.647473812,3.000000
1758473391.749855042,3.000000
1758473391.850935459,3.000000
1758473391.950790405,4.000000
1758473392.049956083,3.000000
1758473392.146225929,3.000000
1758473392.248799562,3.000000
1758473392.348698378,2.000000
1758473392.449414492,3.000000
1758473392.550911188,3.000000
1758473392.649938345,3.000000
1758473392.748423576,3.000000
1758473392.849192381,3.000000
1758473392.950831890,2.000000
1758473393.048946857,2.000000
1758473393.149386406,4.000000
1758473393.248989344,3.000000
1758473393.349013567,2.000000
1758473393.448172569,3.000000
1758473393.546409845,3.000000
1758473393.649229527,2.000000
1758473393.749193192,3.000000
1758473393.849369049,2.000000
1758473393.949752808,3.000000
1758473394.049157381,2.000000
1758473394.149663448,3.000000
1758473394.248419762,3.000000
1758473394.350142002,2.000000
1758473394.448126316,3.000000
1758473394.549103975,3.000000
1758473394.649152517,1.000000
1758473394.749497414,2.000000
1758473394.848232746,1.000000
1758473394.948216438,3.000000
1758473395.049918175,2.000000
1758473395.448733330,1.000000
1758473395.548429489,1.000000
1758473395.651255131,3.000000
1758473395.748855352,2.000000
1758473395.847019434,2.000000
1758473395.946956396,3.000000
